id,city,site_name,site,state,query_name,from_date,from_time,pm25,pm10
48156,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171015,16-Oct-2017,00:00,0.0,
48157,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171015,16-Oct-2017,04:00,0.0,
48158,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171015,16-Oct-2017,08:00,0.0,
48159,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171015,16-Oct-2017,12:00,0.0,
48160,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171017,17-Oct-2017,00:00,0.0,
48161,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171017,17-Oct-2017,04:00,0.0,
48162,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171017,17-Oct-2017,08:00,0.0,
48163,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171017,17-Oct-2017,12:00,0.0,
48164,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171017,17-Oct-2017,16:00,0.0,
48165,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171017,17-Oct-2017,20:00,0.0,
48166,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171017,18-Oct-2017,00:00,0.0,
48167,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171017,18-Oct-2017,04:00,0.0,
48168,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171017,18-Oct-2017,08:00,0.0,
48169,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171017,18-Oct-2017,12:00,47.75,
48170,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171019,19-Oct-2017,00:00,0.0,
48171,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171019,19-Oct-2017,04:00,78.75,
48172,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171019,19-Oct-2017,08:00,108.69,
48173,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171019,19-Oct-2017,12:00,0.0,
48174,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171019,19-Oct-2017,16:00,87.06,
48175,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171019,19-Oct-2017,20:00,317.75,
48176,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171019,20-Oct-2017,00:00,0.0,
48177,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171019,20-Oct-2017,04:00,0.0,
48178,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171019,20-Oct-2017,08:00,0.0,
48179,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171019,20-Oct-2017,12:00,0.0,
48180,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171021,21-Oct-2017,00:00,0.0,
48181,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171021,21-Oct-2017,04:00,0.0,
48182,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171021,21-Oct-2017,08:00,13.0,
48183,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171021,21-Oct-2017,12:00,26.81,
48184,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171021,21-Oct-2017,16:00,0.0,
48185,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171021,21-Oct-2017,20:00,0.0,
48186,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171021,22-Oct-2017,00:00,0.0,
48187,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171021,22-Oct-2017,04:00,0.0,
48188,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171021,22-Oct-2017,08:00,111.12,
48189,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171021,22-Oct-2017,12:00,101.38,
48190,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171023,23-Oct-2017,00:00,155.44,
48191,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171023,23-Oct-2017,04:00,150.44,
48192,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171023,23-Oct-2017,08:00,104.94,
48193,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171023,23-Oct-2017,12:00,0.0,
48194,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171023,23-Oct-2017,16:00,58.25,
48195,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171023,23-Oct-2017,20:00,42.56,
48196,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171023,24-Oct-2017,00:00,0.0,
48197,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171023,24-Oct-2017,04:00,0.0,
48198,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171023,24-Oct-2017,08:00,0.0,
48199,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171023,24-Oct-2017,12:00,0.0,
48200,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171025,25-Oct-2017,00:00,0.0,
48201,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171025,25-Oct-2017,04:00,0.0,
48202,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171025,25-Oct-2017,08:00,0.0,
48203,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171025,25-Oct-2017,12:00,0.0,
48204,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171025,25-Oct-2017,16:00,0.0,
48205,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171025,25-Oct-2017,20:00,0.0,
48206,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171025,26-Oct-2017,00:00,0.0,
48207,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171025,26-Oct-2017,04:00,0.0,
48208,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171025,26-Oct-2017,08:00,0.0,
48209,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171025,26-Oct-2017,12:00,0.0,
48210,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171027,27-Oct-2017,00:00,0.0,
48211,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171027,27-Oct-2017,04:00,0.0,
48212,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171027,27-Oct-2017,08:00,0.0,
48213,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171027,27-Oct-2017,12:00,14.75,
48214,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171027,27-Oct-2017,16:00,0.0,
48215,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171027,27-Oct-2017,20:00,0.0,
48216,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171027,28-Oct-2017,00:00,0.0,
48217,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171027,28-Oct-2017,04:00,0.0,
48218,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171027,28-Oct-2017,08:00,0.0,
48219,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171027,28-Oct-2017,12:00,0.0,
48220,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171029,29-Oct-2017,00:00,0.0,
48221,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171029,29-Oct-2017,04:00,0.0,
48222,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171029,29-Oct-2017,08:00,0.0,
48223,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171029,29-Oct-2017,12:00,0.0,
48224,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171029,29-Oct-2017,16:00,0.0,
48225,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171029,29-Oct-2017,20:00,0.0,
48226,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171029,30-Oct-2017,00:00,0.0,
48227,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171029,30-Oct-2017,04:00,,
48228,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171029,30-Oct-2017,08:00,,
48229,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171029,30-Oct-2017,12:00,,
48230,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171031,31-Oct-2017,00:00,8.44,
48231,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171031,31-Oct-2017,04:00,11.55,
48232,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171031,31-Oct-2017,08:00,8.3,
48233,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171031,31-Oct-2017,12:00,7.91,
48234,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171031,31-Oct-2017,16:00,160.15,
48235,Kanpur,"Nehru Nagar, Kanpur - UPPCB",site_276,Uttar Pradesh,run2_uttarpradesh_kanpur_site_276_20171031,31-Oct-2017,20:00,287.34,
49890,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",site_273,Uttar Pradesh,run2_uttarpradesh_varanasi_site_273_20171001,01-Oct-2017,00:00,66.25,70.56
49891,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",site_273,Uttar Pradesh,run2_uttarpradesh_varanasi_site_273_20171001,01-Oct-2017,04:00,70.75,79.44
49892,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",site_273,Uttar Pradesh,run2_uttarpradesh_varanasi_site_273_20171001,01-Oct-2017,08:00,72.0,103.56
49893,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",site_273,Uttar Pradesh,run2_uttarpradesh_varanasi_site_273_20171001,01-Oct-2017,12:00,43.75,66.25
49894,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",site_273,Uttar Pradesh,run2_uttarpradesh_varanasi_site_273_20171001,01-Oct-2017,16:00,35.75,133.06
49895,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",site_273,Uttar Pradesh,run2_uttarpradesh_varanasi_site_273_20171001,01-Oct-2017,20:00,52.25,117.12
49896,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",site_273,Uttar Pradesh,run2_uttarpradesh_varanasi_site_273_20171001,02-Oct-2017,00:00,57.25,69.81
49897,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",site_273,Uttar Pradesh,run2_uttarpradesh_varanasi_site_273_20171001,02-Oct-2017,04:00,72.0,76.19
49898,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",site_273,Uttar Pradesh,run2_uttarpradesh_varanasi_site_273_20171001,02-Oct-2017,08:00,81.5,104.81
49899,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",site_273,Uttar Pradesh,run2_uttarpradesh_varanasi_site_273_20171001,02-Oct-2017,12:00,41.0,74.56
49900,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",site_273,Uttar Pradesh,run2_uttarpradesh_varanasi_site_273_20171003,03-Oct-2017,00:00,75.25,99.56
49901,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",site_273,Uttar Pradesh,run2_uttarpradesh_varanasi_site_273_20171003,03-Oct-2017,04:00,67.25,70.75
49902,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",site_273,Uttar Pradesh,run2_uttarpradesh_varanasi_site_273_20171003,03-Oct-2017,08:00,71.25,99.25
49903,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",site_273,Uttar Pradesh,run2_uttarpradesh_varanasi_site_273_20171003,03-Oct-2017,12:00,39.25,113.44
49904,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",site_273,Uttar Pradesh,run2_uttarpradesh_varanasi_site_273_20171003,03-Oct-2017,16:00,41.25,96.69
49905,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",site_273,Uttar Pradesh,run2_uttarpradesh_varanasi_site_273_20171003,03-Oct-2017,20:00,66.25,114.31
49906,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",site_273,Uttar Pradesh,run2_uttarpradesh_varanasi_site_273_20171003,04-Oct-2017,00:00,70.75,81.38
49907,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",site_273,Uttar Pradesh,run2_uttarpradesh_varanasi_site_273_20171003,04-Oct-2017,04:00,65.5,71.75
49908,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",site_273,Uttar Pradesh,run2_uttarpradesh_varanasi_site_273_20171003,04-Oct-2017,08:00,44.25,77.44
49909,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",site_273,Uttar Pradesh,run2_uttarpradesh_varanasi_site_273_20171003,04-Oct-2017,12:00,35.75,90.94
49910,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",site_273,Uttar Pradesh,run2_uttarpradesh_varanasi_site_273_20171005,05-Oct-2017,00:00,101.44,192.81
49911,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",site_273,Uttar Pradesh,run2_uttarpradesh_varanasi_site_273_20171005,05-Oct-2017,04:00,,
49912,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",site_273,Uttar Pradesh,run2_uttarpradesh_varanasi_site_273_20171005,05-Oct-2017,08:00,,
49913,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",site_273,Uttar Pradesh,run2_uttarpradesh_varanasi_site_273_20171005,05-Oct-2017,12:00,,
49914,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",site_273,Uttar Pradesh,run2_uttarpradesh_varanasi_site_273_20171005,05-Oct-2017,16:00,,
49915,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",site_273,Uttar Pradesh,run2_uttarpradesh_varanasi_site_273_20171005,05-Oct-2017,20:00,,
49916,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",site_273,Uttar Pradesh,run2_uttarpradesh_varanasi_site_273_20171005,06-Oct-2017,00:00,,
49917,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",site_273,Uttar Pradesh,run2_uttarpradesh_varanasi_site_273_20171005,06-Oct-2017,04:00,,
49918,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",site_273,Uttar Pradesh,run2_uttarpradesh_varanasi_site_273_20171005,06-Oct-2017,08:00,,
49919,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",site_273,Uttar Pradesh,run2_uttarpradesh_varanasi_site_273_20171005,06-Oct-2017,12:00,,
49920,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",site_273,Uttar Pradesh,run2_uttarpradesh_varanasi_site_273_20171007,07-Oct-2017,00:00,,
49921,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",site_273,Uttar Pradesh,run2_uttarpradesh_varanasi_site_273_20171007,07-Oct-2017,04:00,,
49922,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",site_273,Uttar Pradesh,run2_uttarpradesh_varanasi_site_273_20171007,07-Oct-2017,08:00,52.14,129.5
49923,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",site_273,Uttar Pradesh,run2_uttarpradesh_varanasi_site_273_20171007,07-Oct-2017,12:00,39.5,95.31
49924,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",site_273,Uttar Pradesh,run2_uttarpradesh_varanasi_site_273_20171007,07-Oct-2017,16:00,34.5,121.81
49925,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",site_273,Uttar Pradesh,run2_uttarpradesh_varanasi_site_273_20171007,07-Oct-2017,20:00,68.0,160.31
49926,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",site_273,Uttar Pradesh,run2_uttarpradesh_varanasi_site_273_20171007,08-Oct-2017,00:00,79.75,157.19
49927,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",site_273,Uttar Pradesh,run2_uttarpradesh_varanasi_site_273_20171007,08-Oct-2017,04:00,96.5,121.31
49928,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",site_273,Uttar Pradesh,run2_uttarpradesh_varanasi_site_273_20171007,08-Oct-2017,08:00,70.75,108.25
49929,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",site_273,Uttar Pradesh,run2_uttarpradesh_varanasi_site_273_20171007,08-Oct-2017,12:00,26.75,51.06
49930,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",site_273,Uttar Pradesh,run2_uttarpradesh_varanasi_site_273_20171009,09-Oct-2017,00:00,78.25,122.62
49931,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",site_273,Uttar Pradesh,run2_uttarpradesh_varanasi_site_273_20171009,09-Oct-2017,04:00,100.5,102.94
49932,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",site_273,Uttar Pradesh,run2_uttarpradesh_varanasi_site_273_20171009,09-Oct-2017,08:00,70.31,119.81
49933,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",site_273,Uttar Pradesh,run2_uttarpradesh_varanasi_site_273_20171009,09-Oct-2017,12:00,30.0,59.75
49934,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",site_273,Uttar Pradesh,run2_uttarpradesh_varanasi_site_273_20171009,09-Oct-2017,16:00,43.94,114.31
49935,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",site_273,Uttar Pradesh,run2_uttarpradesh_varanasi_site_273_20171009,09-Oct-2017,20:00,89.19,198.44
49936,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",site_273,Uttar Pradesh,run2_uttarpradesh_varanasi_site_273_20171009,10-Oct-2017,00:00,75.0,260.31
49937,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",site_273,Uttar Pradesh,run2_uttarpradesh_varanasi_site_273_20171009,10-Oct-2017,04:00,65.75,100.88
49938,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",site_273,Uttar Pradesh,run2_uttarpradesh_varanasi_site_273_20171009,10-Oct-2017,08:00,53.75,130.62
49939,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",site_273,Uttar Pradesh,run2_uttarpradesh_varanasi_site_273_20171009,10-Oct-2017,12:00,20.12,106.81
49940,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",site_273,Uttar Pradesh,run2_uttarpradesh_varanasi_site_273_20171011,11-Oct-2017,00:00,24.31,102.38
49941,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",site_273,Uttar Pradesh,run2_uttarpradesh_varanasi_site_273_20171011,11-Oct-2017,04:00,43.62,123.12
49942,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",site_273,Uttar Pradesh,run2_uttarpradesh_varanasi_site_273_20171011,11-Oct-2017,08:00,42.19,228.19
49943,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",site_273,Uttar Pradesh,run2_uttarpradesh_varanasi_site_273_20171011,11-Oct-2017,12:00,13.94,161.38
49944,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",site_273,Uttar Pradesh,run2_uttarpradesh_varanasi_site_273_20171011,11-Oct-2017,16:00,19.31,152.0
49945,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",site_273,Uttar Pradesh,run2_uttarpradesh_varanasi_site_273_20171011,11-Oct-2017,20:00,37.56,221.0
49946,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",site_273,Uttar Pradesh,run2_uttarpradesh_varanasi_site_273_20171011,12-Oct-2017,00:00,30.31,106.0
49947,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",site_273,Uttar Pradesh,run2_uttarpradesh_varanasi_site_273_20171011,12-Oct-2017,04:00,46.12,171.69
49948,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",site_273,Uttar Pradesh,run2_uttarpradesh_varanasi_site_273_20171011,12-Oct-2017,08:00,41.25,212.25
49949,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",site_273,Uttar Pradesh,run2_uttarpradesh_varanasi_site_273_20171011,12-Oct-2017,12:00,24.19,160.38
49950,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",site_273,Uttar Pradesh,run2_uttarpradesh_varanasi_site_273_20171013,13-Oct-2017,00:00,93.88,251.44
49951,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",site_273,Uttar Pradesh,run2_uttarpradesh_varanasi_site_273_20171013,13-Oct-2017,04:00,114.06,241.38
49952,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",site_273,Uttar Pradesh,run2_uttarpradesh_varanasi_site_273_20171013,13-Oct-2017,08:00,123.38,229.25
49953,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",site_273,Uttar Pradesh,run2_uttarpradesh_varanasi_site_273_20171013,13-Oct-2017,12:00,79.69,202.12
49954,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",site_273,Uttar Pradesh,run2_uttarpradesh_varanasi_site_273_20171013,13-Oct-2017,16:00,107.06,237.75
49955,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",site_273,Uttar Pradesh,run2_uttarpradesh_varanasi_site_273_20171013,13-Oct-2017,20:00,168.62,382.88
49956,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",site_273,Uttar Pradesh,run2_uttarpradesh_varanasi_site_273_20171013,14-Oct-2017,00:00,188.69,255.62
49957,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",site_273,Uttar Pradesh,run2_uttarpradesh_varanasi_site_273_20171013,14-Oct-2017,04:00,146.31,241.5
49958,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",site_273,Uttar Pradesh,run2_uttarpradesh_varanasi_site_273_20171013,14-Oct-2017,08:00,109.38,213.75
49959,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",site_273,Uttar Pradesh,run2_uttarpradesh_varanasi_site_273_20171013,14-Oct-2017,12:00,56.25,221.0
49960,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",site_273,Uttar Pradesh,run2_uttarpradesh_varanasi_site_273_20171015,15-Oct-2017,00:00,98.31,193.12
49961,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",site_273,Uttar Pradesh,run2_uttarpradesh_varanasi_site_273_20171015,15-Oct-2017,04:00,91.62,194.62
49962,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",site_273,Uttar Pradesh,run2_uttarpradesh_varanasi_site_273_20171015,15-Oct-2017,08:00,93.5,199.75
49963,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",site_273,Uttar Pradesh,run2_uttarpradesh_varanasi_site_273_20171015,15-Oct-2017,12:00,58.56,214.5
49964,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",site_273,Uttar Pradesh,run2_uttarpradesh_varanasi_site_273_20171015,15-Oct-2017,16:00,122.25,347.75
49965,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",site_273,Uttar Pradesh,run2_uttarpradesh_varanasi_site_273_20171015,15-Oct-2017,20:00,163.38,236.38
49966,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",site_273,Uttar Pradesh,run2_uttarpradesh_varanasi_site_273_20171015,16-Oct-2017,00:00,128.38,256.38
