id,city,site_name,site,state,query_name,from_date,from_time,pm25,pm10,just_date,just_month,just_year
41382,Delhi,"Nehru Nagar, Delhi - DPCC",site_1429,Delhi,run2_delhi_delhi_site_1429_20161013,13-Oct-2016,08:00,,,13,Oct,2016
41383,Delhi,"Nehru Nagar, Delhi - DPCC",site_1429,Delhi,run2_delhi_delhi_site_1429_20161013,13-Oct-2016,12:00,,,13,Oct,2016
41384,Delhi,"Nehru Nagar, Delhi - DPCC",site_1429,Delhi,run2_delhi_delhi_site_1429_20161013,13-Oct-2016,16:00,,,13,Oct,2016
41385,Delhi,"Nehru Nagar, Delhi - DPCC",site_1429,Delhi,run2_delhi_delhi_site_1429_20161013,13-Oct-2016,20:00,,,13,Oct,2016
41830,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20161013,13-Oct-2016,00:00,,,13,Oct,2016
41831,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20161013,13-Oct-2016,04:00,,,13,Oct,2016
41832,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20161013,13-Oct-2016,08:00,,,13,Oct,2016
41833,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20161013,13-Oct-2016,12:00,,,13,Oct,2016
41834,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20161013,13-Oct-2016,16:00,,,13,Oct,2016
41835,Delhi,"North Campus, DU, New Delhi - IMD",site_105,Delhi,run2_delhi_delhi_site_105_20161013,13-Oct-2016,20:00,,,13,Oct,2016
42270,Delhi,"Okhla Phase-2, Delhi - DPCC",site_1428,Delhi,run2_delhi_delhi_site_1428_20161013,13-Oct-2016,00:00,,,13,Oct,2016
42271,Delhi,"Okhla Phase-2, Delhi - DPCC",site_1428,Delhi,run2_delhi_delhi_site_1428_20161013,13-Oct-2016,04:00,,,13,Oct,2016
42272,Delhi,"Okhla Phase-2, Delhi - DPCC",site_1428,Delhi,run2_delhi_delhi_site_1428_20161013,13-Oct-2016,08:00,,,13,Oct,2016
42273,Delhi,"Okhla Phase-2, Delhi - DPCC",site_1428,Delhi,run2_delhi_delhi_site_1428_20161013,13-Oct-2016,12:00,,,13,Oct,2016
42274,Delhi,"Okhla Phase-2, Delhi - DPCC",site_1428,Delhi,run2_delhi_delhi_site_1428_20161013,13-Oct-2016,16:00,,,13,Oct,2016
42275,Delhi,"Okhla Phase-2, Delhi - DPCC",site_1428,Delhi,run2_delhi_delhi_site_1428_20161013,13-Oct-2016,20:00,,,13,Oct,2016
42700,Delhi,"Patparganj, Delhi - DPCC",site_1431,Delhi,run2_delhi_delhi_site_1431_20161013,13-Oct-2016,00:00,,,13,Oct,2016
42701,Delhi,"Patparganj, Delhi - DPCC",site_1431,Delhi,run2_delhi_delhi_site_1431_20161013,13-Oct-2016,04:00,,,13,Oct,2016
42702,Delhi,"Patparganj, Delhi - DPCC",site_1431,Delhi,run2_delhi_delhi_site_1431_20161013,13-Oct-2016,08:00,,,13,Oct,2016
42703,Delhi,"Patparganj, Delhi - DPCC",site_1431,Delhi,run2_delhi_delhi_site_1431_20161013,13-Oct-2016,12:00,,,13,Oct,2016
42704,Delhi,"Patparganj, Delhi - DPCC",site_1431,Delhi,run2_delhi_delhi_site_1431_20161013,13-Oct-2016,16:00,,,13,Oct,2016
42705,Delhi,"Patparganj, Delhi - DPCC",site_1431,Delhi,run2_delhi_delhi_site_1431_20161013,13-Oct-2016,20:00,,,13,Oct,2016
43160,Delhi,"Punjabi Bagh, Delhi - DPCC",site_125,Delhi,run2_delhi_delhi_site_125_20161013,13-Oct-2016,00:00,108.0,216.79,13,Oct,2016
43161,Delhi,"Punjabi Bagh, Delhi - DPCC",site_125,Delhi,run2_delhi_delhi_site_125_20161013,13-Oct-2016,04:00,63.71,124.21,13,Oct,2016
43162,Delhi,"Punjabi Bagh, Delhi - DPCC",site_125,Delhi,run2_delhi_delhi_site_125_20161013,13-Oct-2016,08:00,53.79,156.0,13,Oct,2016
43163,Delhi,"Punjabi Bagh, Delhi - DPCC",site_125,Delhi,run2_delhi_delhi_site_125_20161013,13-Oct-2016,12:00,13.83,108.83,13,Oct,2016
43164,Delhi,"Punjabi Bagh, Delhi - DPCC",site_125,Delhi,run2_delhi_delhi_site_125_20161013,13-Oct-2016,16:00,37.29,155.33,13,Oct,2016
43165,Delhi,"Punjabi Bagh, Delhi - DPCC",site_125,Delhi,run2_delhi_delhi_site_125_20161013,13-Oct-2016,20:00,68.88,229.62,13,Oct,2016
43610,Delhi,"Pusa, Delhi - DPCC",site_1563,Delhi,run2_delhi_delhi_site_1563_20161013,13-Oct-2016,00:00,,,13,Oct,2016
43611,Delhi,"Pusa, Delhi - DPCC",site_1563,Delhi,run2_delhi_delhi_site_1563_20161013,13-Oct-2016,04:00,,,13,Oct,2016
43612,Delhi,"Pusa, Delhi - DPCC",site_1563,Delhi,run2_delhi_delhi_site_1563_20161013,13-Oct-2016,08:00,,,13,Oct,2016
43613,Delhi,"Pusa, Delhi - DPCC",site_1563,Delhi,run2_delhi_delhi_site_1563_20161013,13-Oct-2016,12:00,,,13,Oct,2016
43614,Delhi,"Pusa, Delhi - DPCC",site_1563,Delhi,run2_delhi_delhi_site_1563_20161013,13-Oct-2016,16:00,,,13,Oct,2016
43615,Delhi,"Pusa, Delhi - DPCC",site_1563,Delhi,run2_delhi_delhi_site_1563_20161013,13-Oct-2016,20:00,,,13,Oct,2016
44060,Delhi,"Pusa, New Delhi - IMD",site_107,Delhi,run2_delhi_delhi_site_107_20161013,13-Oct-2016,00:00,,,13,Oct,2016
44061,Delhi,"Pusa, New Delhi - IMD",site_107,Delhi,run2_delhi_delhi_site_107_20161013,13-Oct-2016,04:00,,,13,Oct,2016
44062,Delhi,"Pusa, New Delhi - IMD",site_107,Delhi,run2_delhi_delhi_site_107_20161013,13-Oct-2016,08:00,,,13,Oct,2016
44063,Delhi,"Pusa, New Delhi - IMD",site_107,Delhi,run2_delhi_delhi_site_107_20161013,13-Oct-2016,12:00,,,13,Oct,2016
44064,Delhi,"Pusa, New Delhi - IMD",site_107,Delhi,run2_delhi_delhi_site_107_20161013,13-Oct-2016,16:00,,,13,Oct,2016
44065,Delhi,"Pusa, New Delhi - IMD",site_107,Delhi,run2_delhi_delhi_site_107_20161013,13-Oct-2016,20:00,,,13,Oct,2016
44510,Delhi,"R K Puram, New Delhi - DPCC",site_124,Delhi,run2_delhi_delhi_site_124_20161013,13-Oct-2016,00:00,132.68,275.85,13,Oct,2016
44511,Delhi,"R K Puram, New Delhi - DPCC",site_124,Delhi,run2_delhi_delhi_site_124_20161013,13-Oct-2016,04:00,73.03,171.95,13,Oct,2016
44512,Delhi,"R K Puram, New Delhi - DPCC",site_124,Delhi,run2_delhi_delhi_site_124_20161013,13-Oct-2016,08:00,80.05,200.77,13,Oct,2016
44513,Delhi,"R K Puram, New Delhi - DPCC",site_124,Delhi,run2_delhi_delhi_site_124_20161013,13-Oct-2016,12:00,30.69,122.25,13,Oct,2016
44514,Delhi,"R K Puram, New Delhi - DPCC",site_124,Delhi,run2_delhi_delhi_site_124_20161013,13-Oct-2016,16:00,87.22,220.42,13,Oct,2016
44515,Delhi,"R K Puram, New Delhi - DPCC",site_124,Delhi,run2_delhi_delhi_site_124_20161013,13-Oct-2016,20:00,161.75,431.79,13,Oct,2016
44970,Delhi,"Rohini, Delhi - DPCC",site_1430,Delhi,run2_delhi_delhi_site_1430_20161013,13-Oct-2016,00:00,,,13,Oct,2016
44971,Delhi,"Rohini, Delhi - DPCC",site_1430,Delhi,run2_delhi_delhi_site_1430_20161013,13-Oct-2016,04:00,,,13,Oct,2016
44972,Delhi,"Rohini, Delhi - DPCC",site_1430,Delhi,run2_delhi_delhi_site_1430_20161013,13-Oct-2016,08:00,,,13,Oct,2016
44973,Delhi,"Rohini, Delhi - DPCC",site_1430,Delhi,run2_delhi_delhi_site_1430_20161013,13-Oct-2016,12:00,,,13,Oct,2016
44974,Delhi,"Rohini, Delhi - DPCC",site_1430,Delhi,run2_delhi_delhi_site_1430_20161013,13-Oct-2016,16:00,,,13,Oct,2016
44975,Delhi,"Rohini, Delhi - DPCC",site_1430,Delhi,run2_delhi_delhi_site_1430_20161013,13-Oct-2016,20:00,,,13,Oct,2016
45410,Delhi,"Shadipur, New Delhi - CPCB",site_113,Delhi,run2_delhi_delhi_site_113_20161013,13-Oct-2016,00:00,,,13,Oct,2016
45411,Delhi,"Shadipur, New Delhi - CPCB",site_113,Delhi,run2_delhi_delhi_site_113_20161013,13-Oct-2016,04:00,,,13,Oct,2016
45412,Delhi,"Shadipur, New Delhi - CPCB",site_113,Delhi,run2_delhi_delhi_site_113_20161013,13-Oct-2016,08:00,131.0,,13,Oct,2016
45413,Delhi,"Shadipur, New Delhi - CPCB",site_113,Delhi,run2_delhi_delhi_site_113_20161013,13-Oct-2016,12:00,127.72,,13,Oct,2016
45414,Delhi,"Shadipur, New Delhi - CPCB",site_113,Delhi,run2_delhi_delhi_site_113_20161013,13-Oct-2016,16:00,81.3,,13,Oct,2016
45415,Delhi,"Shadipur, New Delhi - CPCB",site_113,Delhi,run2_delhi_delhi_site_113_20161013,13-Oct-2016,20:00,,,13,Oct,2016
45870,Delhi,"Sirifort, New Delhi - CPCB",site_119,Delhi,run2_delhi_delhi_site_119_20161013,13-Oct-2016,00:00,,,13,Oct,2016
45871,Delhi,"Sirifort, New Delhi - CPCB",site_119,Delhi,run2_delhi_delhi_site_119_20161013,13-Oct-2016,04:00,,,13,Oct,2016
45872,Delhi,"Sirifort, New Delhi - CPCB",site_119,Delhi,run2_delhi_delhi_site_119_20161013,13-Oct-2016,08:00,,,13,Oct,2016
45873,Delhi,"Sirifort, New Delhi - CPCB",site_119,Delhi,run2_delhi_delhi_site_119_20161013,13-Oct-2016,12:00,,,13,Oct,2016
45874,Delhi,"Sirifort, New Delhi - CPCB",site_119,Delhi,run2_delhi_delhi_site_119_20161013,13-Oct-2016,16:00,,,13,Oct,2016
45875,Delhi,"Sirifort, New Delhi - CPCB",site_119,Delhi,run2_delhi_delhi_site_119_20161013,13-Oct-2016,20:00,,,13,Oct,2016
46320,Delhi,"Sonia Vihar, Delhi - DPCC",site_1432,Delhi,run2_delhi_delhi_site_1432_20161013,13-Oct-2016,00:00,,,13,Oct,2016
46321,Delhi,"Sonia Vihar, Delhi - DPCC",site_1432,Delhi,run2_delhi_delhi_site_1432_20161013,13-Oct-2016,04:00,,,13,Oct,2016
46322,Delhi,"Sonia Vihar, Delhi - DPCC",site_1432,Delhi,run2_delhi_delhi_site_1432_20161013,13-Oct-2016,08:00,,,13,Oct,2016
46323,Delhi,"Sonia Vihar, Delhi - DPCC",site_1432,Delhi,run2_delhi_delhi_site_1432_20161013,13-Oct-2016,12:00,,,13,Oct,2016
46324,Delhi,"Sonia Vihar, Delhi - DPCC",site_1432,Delhi,run2_delhi_delhi_site_1432_20161013,13-Oct-2016,16:00,,,13,Oct,2016
46325,Delhi,"Sonia Vihar, Delhi - DPCC",site_1432,Delhi,run2_delhi_delhi_site_1432_20161013,13-Oct-2016,20:00,,,13,Oct,2016
46770,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",site_1562,Delhi,run2_delhi_delhi_site_1562_20161013,13-Oct-2016,00:00,,,13,Oct,2016
46771,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",site_1562,Delhi,run2_delhi_delhi_site_1562_20161013,13-Oct-2016,04:00,,,13,Oct,2016
46772,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",site_1562,Delhi,run2_delhi_delhi_site_1562_20161013,13-Oct-2016,08:00,,,13,Oct,2016
46773,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",site_1562,Delhi,run2_delhi_delhi_site_1562_20161013,13-Oct-2016,12:00,,,13,Oct,2016
46774,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",site_1562,Delhi,run2_delhi_delhi_site_1562_20161013,13-Oct-2016,16:00,,,13,Oct,2016
46775,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",site_1562,Delhi,run2_delhi_delhi_site_1562_20161013,13-Oct-2016,20:00,,,13,Oct,2016
47230,Delhi,"Vivek Vihar, Delhi - DPCC",site_1435,Delhi,run2_delhi_delhi_site_1435_20161013,13-Oct-2016,00:00,,,13,Oct,2016
47231,Delhi,"Vivek Vihar, Delhi - DPCC",site_1435,Delhi,run2_delhi_delhi_site_1435_20161013,13-Oct-2016,04:00,,,13,Oct,2016
47232,Delhi,"Vivek Vihar, Delhi - DPCC",site_1435,Delhi,run2_delhi_delhi_site_1435_20161013,13-Oct-2016,08:00,,,13,Oct,2016
47233,Delhi,"Vivek Vihar, Delhi - DPCC",site_1435,Delhi,run2_delhi_delhi_site_1435_20161013,13-Oct-2016,12:00,,,13,Oct,2016
47234,Delhi,"Vivek Vihar, Delhi - DPCC",site_1435,Delhi,run2_delhi_delhi_site_1435_20161013,13-Oct-2016,16:00,,,13,Oct,2016
47235,Delhi,"Vivek Vihar, Delhi - DPCC",site_1435,Delhi,run2_delhi_delhi_site_1435_20161013,13-Oct-2016,20:00,,,13,Oct,2016
47690,Delhi,"Wazirpur, Delhi - DPCC",site_1434,Delhi,run2_delhi_delhi_site_1434_20161013,13-Oct-2016,00:00,,,13,Oct,2016
47691,Delhi,"Wazirpur, Delhi - DPCC",site_1434,Delhi,run2_delhi_delhi_site_1434_20161013,13-Oct-2016,04:00,,,13,Oct,2016
47692,Delhi,"Wazirpur, Delhi - DPCC",site_1434,Delhi,run2_delhi_delhi_site_1434_20161013,13-Oct-2016,08:00,,,13,Oct,2016
47693,Delhi,"Wazirpur, Delhi - DPCC",site_1434,Delhi,run2_delhi_delhi_site_1434_20161013,13-Oct-2016,12:00,,,13,Oct,2016
47694,Delhi,"Wazirpur, Delhi - DPCC",site_1434,Delhi,run2_delhi_delhi_site_1434_20161013,13-Oct-2016,16:00,,,13,Oct,2016
47695,Delhi,"Wazirpur, Delhi - DPCC",site_1434,Delhi,run2_delhi_delhi_site_1434_20161013,13-Oct-2016,20:00,,,13,Oct,2016
31350,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20161013,14-Oct-2016,00:00,146.38,697.52,14,Oct,2016
31351,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20161013,14-Oct-2016,04:00,158.24,681.96,14,Oct,2016
31352,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20161013,14-Oct-2016,08:00,96.08,676.42,14,Oct,2016
31353,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20161013,14-Oct-2016,12:00,63.59,468.07,14,Oct,2016
31806,Delhi,"Ashok Vihar, Delhi - DPCC",site_1420,Delhi,run2_delhi_delhi_site_1420_20161013,14-Oct-2016,00:00,,,14,Oct,2016
31807,Delhi,"Ashok Vihar, Delhi - DPCC",site_1420,Delhi,run2_delhi_delhi_site_1420_20161013,14-Oct-2016,04:00,,,14,Oct,2016
31808,Delhi,"Ashok Vihar, Delhi - DPCC",site_1420,Delhi,run2_delhi_delhi_site_1420_20161013,14-Oct-2016,08:00,,,14,Oct,2016
31809,Delhi,"Ashok Vihar, Delhi - DPCC",site_1420,Delhi,run2_delhi_delhi_site_1420_20161013,14-Oct-2016,12:00,,,14,Oct,2016
32266,Delhi,"Aya Nagar, New Delhi - IMD",site_108,Delhi,run2_delhi_delhi_site_108_20161013,14-Oct-2016,00:00,,,14,Oct,2016
32267,Delhi,"Aya Nagar, New Delhi - IMD",site_108,Delhi,run2_delhi_delhi_site_108_20161013,14-Oct-2016,04:00,,,14,Oct,2016
32268,Delhi,"Aya Nagar, New Delhi - IMD",site_108,Delhi,run2_delhi_delhi_site_108_20161013,14-Oct-2016,08:00,,,14,Oct,2016
32269,Delhi,"Aya Nagar, New Delhi - IMD",site_108,Delhi,run2_delhi_delhi_site_108_20161013,14-Oct-2016,12:00,,,14,Oct,2016
32726,Delhi,"Bawana, Delhi - DPCC",site_1560,Delhi,run2_delhi_delhi_site_1560_20161013,14-Oct-2016,00:00,,,14,Oct,2016
32727,Delhi,"Bawana, Delhi - DPCC",site_1560,Delhi,run2_delhi_delhi_site_1560_20161013,14-Oct-2016,04:00,,,14,Oct,2016
32728,Delhi,"Bawana, Delhi - DPCC",site_1560,Delhi,run2_delhi_delhi_site_1560_20161013,14-Oct-2016,08:00,,,14,Oct,2016
32729,Delhi,"Bawana, Delhi - DPCC",site_1560,Delhi,run2_delhi_delhi_site_1560_20161013,14-Oct-2016,12:00,,,14,Oct,2016
33176,Delhi,"Burari Crossing, New Delhi - IMD",site_104,Delhi,run2_delhi_delhi_site_104_20161013,14-Oct-2016,00:00,,,14,Oct,2016
33177,Delhi,"Burari Crossing, New Delhi - IMD",site_104,Delhi,run2_delhi_delhi_site_104_20161013,14-Oct-2016,04:00,,,14,Oct,2016
33178,Delhi,"Burari Crossing, New Delhi - IMD",site_104,Delhi,run2_delhi_delhi_site_104_20161013,14-Oct-2016,08:00,,,14,Oct,2016
33179,Delhi,"Burari Crossing, New Delhi - IMD",site_104,Delhi,run2_delhi_delhi_site_104_20161013,14-Oct-2016,12:00,,,14,Oct,2016
33626,Delhi,"CRRI Mathura Road, New Delhi - IMD",site_103,Delhi,run2_delhi_delhi_site_103_20161013,14-Oct-2016,00:00,,,14,Oct,2016
33627,Delhi,"CRRI Mathura Road, New Delhi - IMD",site_103,Delhi,run2_delhi_delhi_site_103_20161013,14-Oct-2016,04:00,,,14,Oct,2016
33628,Delhi,"CRRI Mathura Road, New Delhi - IMD",site_103,Delhi,run2_delhi_delhi_site_103_20161013,14-Oct-2016,08:00,,,14,Oct,2016
33629,Delhi,"CRRI Mathura Road, New Delhi - IMD",site_103,Delhi,run2_delhi_delhi_site_103_20161013,14-Oct-2016,12:00,,,14,Oct,2016
34086,Delhi,"DTU, New Delhi - CPCB",site_118,Delhi,run2_delhi_delhi_site_118_20161013,14-Oct-2016,00:00,,,14,Oct,2016
34087,Delhi,"DTU, New Delhi - CPCB",site_118,Delhi,run2_delhi_delhi_site_118_20161013,14-Oct-2016,04:00,,,14,Oct,2016
34088,Delhi,"DTU, New Delhi - CPCB",site_118,Delhi,run2_delhi_delhi_site_118_20161013,14-Oct-2016,08:00,,,14,Oct,2016
34089,Delhi,"DTU, New Delhi - CPCB",site_118,Delhi,run2_delhi_delhi_site_118_20161013,14-Oct-2016,12:00,,,14,Oct,2016
34536,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",site_1421,Delhi,run2_delhi_delhi_site_1421_20161013,14-Oct-2016,00:00,,,14,Oct,2016
34537,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",site_1421,Delhi,run2_delhi_delhi_site_1421_20161013,14-Oct-2016,04:00,,,14,Oct,2016
34538,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",site_1421,Delhi,run2_delhi_delhi_site_1421_20161013,14-Oct-2016,08:00,,,14,Oct,2016
34539,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",site_1421,Delhi,run2_delhi_delhi_site_1421_20161013,14-Oct-2016,12:00,,,14,Oct,2016
34996,Delhi,"Dwarka-Sector 8, Delhi - DPCC",site_1422,Delhi,run2_delhi_delhi_site_1422_20161013,14-Oct-2016,00:00,,,14,Oct,2016
34997,Delhi,"Dwarka-Sector 8, Delhi - DPCC",site_1422,Delhi,run2_delhi_delhi_site_1422_20161013,14-Oct-2016,04:00,,,14,Oct,2016
34998,Delhi,"Dwarka-Sector 8, Delhi - DPCC",site_1422,Delhi,run2_delhi_delhi_site_1422_20161013,14-Oct-2016,08:00,,,14,Oct,2016
34999,Delhi,"Dwarka-Sector 8, Delhi - DPCC",site_1422,Delhi,run2_delhi_delhi_site_1422_20161013,14-Oct-2016,12:00,,,14,Oct,2016
35456,Delhi,"East Arjun Nagar, Delhi - CPCB",site_116,Delhi,run2_delhi_delhi_site_116_20161013,14-Oct-2016,00:00,,,14,Oct,2016
35457,Delhi,"East Arjun Nagar, Delhi - CPCB",site_116,Delhi,run2_delhi_delhi_site_116_20161013,14-Oct-2016,04:00,,,14,Oct,2016
35458,Delhi,"East Arjun Nagar, Delhi - CPCB",site_116,Delhi,run2_delhi_delhi_site_116_20161013,14-Oct-2016,08:00,,,14,Oct,2016
35459,Delhi,"East Arjun Nagar, Delhi - CPCB",site_116,Delhi,run2_delhi_delhi_site_116_20161013,14-Oct-2016,12:00,,,14,Oct,2016
35916,Delhi,"IGI Airport (T3), New Delhi - IMD",site_106,Delhi,run2_delhi_delhi_site_106_20161013,14-Oct-2016,00:00,,,14,Oct,2016
35917,Delhi,"IGI Airport (T3), New Delhi - IMD",site_106,Delhi,run2_delhi_delhi_site_106_20161013,14-Oct-2016,04:00,,,14,Oct,2016
35918,Delhi,"IGI Airport (T3), New Delhi - IMD",site_106,Delhi,run2_delhi_delhi_site_106_20161013,14-Oct-2016,08:00,,,14,Oct,2016
35919,Delhi,"IGI Airport (T3), New Delhi - IMD",site_106,Delhi,run2_delhi_delhi_site_106_20161013,14-Oct-2016,12:00,,,14,Oct,2016
36376,Delhi,"IHBAS, Dilshad Garden,New Delhi - CPCB",site_114,Delhi,run2_delhi_delhi_site_114_20161013,14-Oct-2016,00:00,94.68,,14,Oct,2016
36377,Delhi,"IHBAS, Dilshad Garden,New Delhi - CPCB",site_114,Delhi,run2_delhi_delhi_site_114_20161013,14-Oct-2016,04:00,75.32,,14,Oct,2016
36378,Delhi,"IHBAS, Dilshad Garden,New Delhi - CPCB",site_114,Delhi,run2_delhi_delhi_site_114_20161013,14-Oct-2016,08:00,71.14,,14,Oct,2016
36379,Delhi,"IHBAS, Dilshad Garden,New Delhi - CPCB",site_114,Delhi,run2_delhi_delhi_site_114_20161013,14-Oct-2016,12:00,51.44,,14,Oct,2016
36826,Delhi,"ITO, New Delhi - CPCB",site_117,Delhi,run2_delhi_delhi_site_117_20161013,14-Oct-2016,00:00,,,14,Oct,2016
36827,Delhi,"ITO, New Delhi - CPCB",site_117,Delhi,run2_delhi_delhi_site_117_20161013,14-Oct-2016,04:00,,,14,Oct,2016
36828,Delhi,"ITO, New Delhi - CPCB",site_117,Delhi,run2_delhi_delhi_site_117_20161013,14-Oct-2016,08:00,,,14,Oct,2016
36829,Delhi,"ITO, New Delhi - CPCB",site_117,Delhi,run2_delhi_delhi_site_117_20161013,14-Oct-2016,12:00,,,14,Oct,2016
37286,Delhi,"Jahangirpuri, Delhi - DPCC",site_1423,Delhi,run2_delhi_delhi_site_1423_20161013,14-Oct-2016,00:00,,,14,Oct,2016
37287,Delhi,"Jahangirpuri, Delhi - DPCC",site_1423,Delhi,run2_delhi_delhi_site_1423_20161013,14-Oct-2016,04:00,,,14,Oct,2016
37288,Delhi,"Jahangirpuri, Delhi - DPCC",site_1423,Delhi,run2_delhi_delhi_site_1423_20161013,14-Oct-2016,08:00,,,14,Oct,2016
37289,Delhi,"Jahangirpuri, Delhi - DPCC",site_1423,Delhi,run2_delhi_delhi_site_1423_20161013,14-Oct-2016,12:00,,,14,Oct,2016
37746,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",site_1424,Delhi,run2_delhi_delhi_site_1424_20161013,14-Oct-2016,00:00,,,14,Oct,2016
37747,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",site_1424,Delhi,run2_delhi_delhi_site_1424_20161013,14-Oct-2016,04:00,,,14,Oct,2016
37748,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",site_1424,Delhi,run2_delhi_delhi_site_1424_20161013,14-Oct-2016,08:00,,,14,Oct,2016
37749,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",site_1424,Delhi,run2_delhi_delhi_site_1424_20161013,14-Oct-2016,12:00,,,14,Oct,2016
38206,Delhi,"Lodhi Road, New Delhi - IMD",site_109,Delhi,run2_delhi_delhi_site_109_20161013,14-Oct-2016,00:00,,,14,Oct,2016
38207,Delhi,"Lodhi Road, New Delhi - IMD",site_109,Delhi,run2_delhi_delhi_site_109_20161013,14-Oct-2016,04:00,,,14,Oct,2016
38208,Delhi,"Lodhi Road, New Delhi - IMD",site_109,Delhi,run2_delhi_delhi_site_109_20161013,14-Oct-2016,08:00,,,14,Oct,2016
38209,Delhi,"Lodhi Road, New Delhi - IMD",site_109,Delhi,run2_delhi_delhi_site_109_20161013,14-Oct-2016,12:00,,,14,Oct,2016
38666,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",site_1425,Delhi,run2_delhi_delhi_site_1425_20161013,14-Oct-2016,00:00,,,14,Oct,2016
38667,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",site_1425,Delhi,run2_delhi_delhi_site_1425_20161013,14-Oct-2016,04:00,,,14,Oct,2016
38668,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",site_1425,Delhi,run2_delhi_delhi_site_1425_20161013,14-Oct-2016,08:00,,,14,Oct,2016
38669,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",site_1425,Delhi,run2_delhi_delhi_site_1425_20161013,14-Oct-2016,12:00,,,14,Oct,2016
39126,Delhi,"Mandir Marg, New Delhi - DPCC",site_122,Delhi,run2_delhi_delhi_site_122_20161013,14-Oct-2016,00:00,92.04,187.12,14,Oct,2016
39127,Delhi,"Mandir Marg, New Delhi - DPCC",site_122,Delhi,run2_delhi_delhi_site_122_20161013,14-Oct-2016,04:00,58.83,139.04,14,Oct,2016
39128,Delhi,"Mandir Marg, New Delhi - DPCC",site_122,Delhi,run2_delhi_delhi_site_122_20161013,14-Oct-2016,08:00,93.13,212.08,14,Oct,2016
39129,Delhi,"Mandir Marg, New Delhi - DPCC",site_122,Delhi,run2_delhi_delhi_site_122_20161013,14-Oct-2016,12:00,23.5,142.75,14,Oct,2016
39566,Delhi,"Mundaka, Delhi - DPCC",site_1561,Delhi,run2_delhi_delhi_site_1561_20161013,14-Oct-2016,00:00,,,14,Oct,2016
39567,Delhi,"Mundaka, Delhi - DPCC",site_1561,Delhi,run2_delhi_delhi_site_1561_20161013,14-Oct-2016,04:00,,,14,Oct,2016
39568,Delhi,"Mundaka, Delhi - DPCC",site_1561,Delhi,run2_delhi_delhi_site_1561_20161013,14-Oct-2016,08:00,,,14,Oct,2016
39569,Delhi,"Mundaka, Delhi - DPCC",site_1561,Delhi,run2_delhi_delhi_site_1561_20161013,14-Oct-2016,12:00,,,14,Oct,2016
40016,Delhi,"NSIT Dwarka, New Delhi - CPCB",site_115,Delhi,run2_delhi_delhi_site_115_20161013,14-Oct-2016,00:00,,,14,Oct,2016
40017,Delhi,"NSIT Dwarka, New Delhi - CPCB",site_115,Delhi,run2_delhi_delhi_site_115_20161013,14-Oct-2016,04:00,,,14,Oct,2016
40018,Delhi,"NSIT Dwarka, New Delhi - CPCB",site_115,Delhi,run2_delhi_delhi_site_115_20161013,14-Oct-2016,08:00,,,14,Oct,2016
40019,Delhi,"NSIT Dwarka, New Delhi - CPCB",site_115,Delhi,run2_delhi_delhi_site_115_20161013,14-Oct-2016,12:00,,,14,Oct,2016
40476,Delhi,"Najafgarh, Delhi - DPCC",site_1427,Delhi,run2_delhi_delhi_site_1427_20161013,14-Oct-2016,00:00,,,14,Oct,2016
40477,Delhi,"Najafgarh, Delhi - DPCC",site_1427,Delhi,run2_delhi_delhi_site_1427_20161013,14-Oct-2016,04:00,,,14,Oct,2016
